3 Cumprimentar e se despedir;Auf Wiedersehen!;Até a próxima!/Adeus!;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Auf-Wiedersehen.mp3
3 Cumprimentar e se despedir;Bis bald!;Até logo!;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Bis-bald.mp3
3 Cumprimentar e se despedir;Tschüss!;Tchau!;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Tschuess.mp34 Como vai?;Wie geht es dir?;Como vai você?;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Wie-geht-es-dir-1.mp3
4 Como vai?;Wie geht es Ihnen?;Como vai o(a) senhor(a)?;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Wie-geht-es-Ihnen.mp3
4 Como vai?;Mir geht es gut, danke.;Estou bem, obrigado(a).;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Mir-geht-es-gut-danke.mp3
4 Como vai?;Mir geht es nicht so gut.;Não estou muito bem./Não vou muito bem.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Mir-geht-es-nicht-so-gut.mp3
4 Como vai?;Mir geht es schlecht.;Estou mal.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Mir-geht-es-schlecht.mp3
4 Como vai?;Ich bin glücklich.;Eu estou feliz.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-bin-gluecklich.mp3
4 Como vai?;Ich bin müde.;Eu estou cansado(a).;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-bin-muede.mp3
4 Como vai?;Ich bin krank.;Eu estou doente.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-bin-krank-1.mp3
4 Como vai?;Ich bin erkältet.;Eu estou resfriado(a).;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-bin-erkaeltet.mp3
4 Como vai?;Ich bin gestresst.;Eu estou estressado(a).;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-bin-gestresst.mp3
4 Como vai?;Ich bin sauer.;Eu estou aborrecido(a).;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-bin-sauer.mp3
4 Como vai?;Ich bin traurig.;Eu estou triste.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-bin-traurig-1.mp3
4 Como vai?;Ich brauche Hilfe.;Eu preciso de ajuda.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-brauche-Hilfe.mp35 De onde você é?;Woher kommst du?;De onde você é?;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Woher-kommst-du-1.mp3
5 De onde você é?;Woher kommen Sie?;De onde o(a) senhor(a) é?;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Woher-kommen-Sie.mp3
5 De onde você é?;Ich komme aus Russland.;Eu sou da Rússia.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-komme-aus-Russland.mp3
5 De onde você é?;Wir kommen aus der Türkei.;Nós somos da Turquia.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Wir-kommen-aus-der-Tuerkei.mp3
5 De onde você é?;Ich komme aus der Nähe von Berlin.;Eu venho das proximidades de Berlim.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-komme-aus-der-Naehe-von-Berlin.mp3
5 De onde você é?;das Land, die Länder;o país;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Land.mp3
5 De onde você é?;die Stadt, die Städte;a cidade;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Stadt.mp3
5 De onde você é?;Wo ist das?;Onde fica?;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Wo-ist-das-1.mp3
5 De onde você é?;Das ist eine Stadt in Deutschland.;É uma cidade na Alemanha.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Das-ist-eine-Stadt-in-Deutschland.mp3
5 De onde você é?;Herzlich willkommen!;Bem-vindo(a)!;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Herzlich-willkommen.mp3
5 De onde você é?;(das) Asien;Ásia;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Asien.mp3
5 De onde você é?;(das) Europa;Europa;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Europa.mp3
5 De onde você é?;(das) Afrika;África;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Afrika.mp3
5 De onde você é?;(das) Nordamerika;América do Norte;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Nordamerika.mp3
5 De onde você é?;(das) Südamerika;América do Sul;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Suedamerika.mp3
5 De onde você é?;(das) Australien;Austrália;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Australien.mp36 Onde você mora?;Wo wohnst du?;Onde você mora?;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Wo-wohnst-du-1.mp3
6 Onde você mora?;Wo wohnen Sie?;Onde o(a) senhor(a) mora?;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Wo-wohnen-Sie.mp3
6 Onde você mora?;Ich wohne in Berlin.;Eu moro em Berlim.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-wohne-in-Berlin.mp3
6 Onde você mora?;Das liegt in Ostdeutschland.;Fica no leste da Alemanha.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Das-liegt-in-Ostdeutschland.mp3
6 Onde você mora?;Wir wohnen in einem Dorf.;Nós moramos em um vilarejo.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Wir-wohnen-in-einem-Dorf.mp3
6 Onde você mora?;Ich wohne auf dem Land.;Eu moro no campo.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-wohne-auf-dem-Land.mp3
6 Onde você mora?;Wo ist das?;Onde fica?;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Wo-ist-das-2.mp3
6 Onde você mora?;Das ist in Bayern.;Fica na Baviera.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Das-ist-in-Bayern.mp3
6 Onde você mora?;das Bundesland, die Bundesländer;o estado;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Bundesland.mp3
6 Onde você mora?;Wie ist die Adresse?;Qual é o endereço?;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Wie-ist-die-Adresse.mp3
6 Onde você mora?;Die Adresse ist: …;O endereço é: …;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Die-Adresse-ist.mp3
6 Onde você mora?;Ich wohne in der Bahnhofstraße.;Eu moro na rua Bahnhofstraße.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-wohne-in-der-Bahnhofstrasse.mp3
6 Onde você mora?;Ich wohne bei Freunden.;Eu moro com amigos.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-wohne-bei-Freunden.mp37 Família;Wer ist das?;Quem é?;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Wer-ist-das.mp3
7 Família;die Familie, die Familien;a família;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Familie.mp3
7 Família;Das ist meine Familie.;Esta é a minha família.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Das-ist-meine-Familie.mp3
7 Família;die Eltern;os pais;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Eltern-Plural.mp3
7 Família;die Mutter, die Mütter;a mãe;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Mutter.mp3
7 Família;der Vater, die Väter;o pai;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Vater.mp3
7 Família;das Kind, die Kinder;a criança;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Kind.mp3
7 Família;Ich habe keine Kinder.;Eu não tenho filhos.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-habe-keine-Kinder.mp3
7 Família;die Tochter, die Töchter;a filha;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Tochter.mp3
7 Família;der Sohn, die Söhne;o filho;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Sohn.mp3
7 Família;Ich habe zwei Söhne.;Eu tenho dois filhos.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-habe-zwei-Soehne.mp3
7 Família;die Schwester, die Schwestern;a irmã;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Schwester.mp3
7 Família;der Bruder, die Brüder;o irmão;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Bruder.mp3
7 Família;die Großmutter, die Großmütter;a avó;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Grossmutter.mp3
7 Família;der Großvater, die Großväter;o avô;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Grossvater.mp3
7 Família;die Ehefrau, die Ehefrauen;a esposa;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ehefrau.mp3
7 Família;der Ehemann, die Ehemänner;o marido;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ehemann.mp3
7 Família;Ich bin verheiratet.;Eu sou casado(a).;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-bin-verheiratet.mp3
7 Família;Ich bin ledig.;Eu sou solteiro(a).;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-bin-ledig.mp38 Imigração;Ich möchte Asyl beantragen.;Eu gostaria de requerer asilo.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-moechte-Asyl-beantragen.mp3
8 Imigração;der Flüchtling, die Flüchtlinge;o refugiado;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Fluechtling.mp3
8 Imigração;befristet;temporário;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-befristet.mp3
8 Imigração;der befristete Aufenthalt;permanência temporária;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-befristeter-Aufenthalt.mp3
8 Imigração;unbefristet;definitivo;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-unbefristet.mp3
8 Imigração;die Duldung, die Duldungen;permanência tolerada (expulsão temporariamente suspensa);https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Duldung.mp3
8 Imigração;die Aufenthaltserlaubnis, die Aufenthaltserlaubnisse;o visto de permanência;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Aufenthaltserlaubnis.mp3
8 Imigração;Ich habe eine Aufenthaltserlaubnis.;Eu tenho um visto de permanência.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-habe-eine-Aufenthaltserlaubnis.mp3
8 Imigração;Meine Aufenthaltserlaubnis ist abgelaufen.;Meu visto de permanência expirou.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Meine-Aufenthaltserlaubnis-ist-abgelaufen.mp3
8 Imigração;Ich möchte sie verlängern.;Eu gostaria de prolongá-lo.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-moechte-sie-verlaengern.mp3
8 Imigração;die Arbeitserlaubnis, die Arbeitserlaubnisse;a permissão de trabalho;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Arbeitserlaubnis.mp3
8 Imigração;die Unterschrift, die Unterschriften;a assinatura;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Unterschrift-1.mp3
8 Imigração;das Formular, die Formulare;o formulário;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Formular-1.mp3
8 Imigração;das Dokument, die Dokumente;o documento;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Dokument.mp3
8 Imigração;der Pass, die Pässe;o passaporte;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Pass-1.mp3
8 Imigração;das Visum, die Visa;o visto;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Visum.mp3
8 Imigração;die Staatsbürgerschaft, die Staatsbürgerschaften;a cidadania;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Staatsbuergerschaft.mp39 Pedir ajuda;Entschuldigung, kannst du mir helfen?;Com licença, você pode me ajudar?;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Entschuldigung-kannst-du-mir-helfen.mp3
9 Pedir ajuda;Ja, natürlich.;Sim, claro.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ja-natuerlich.mp3
9 Pedir ajuda;Vielen Dank.;Muito obrigado(a).;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-vielen-Dank-2.mp3
9 Pedir ajuda;Ich habe eine Frage.;Eu tenho uma pergunta.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-habe-eine-Frage.mp3
9 Pedir ajuda;Wissen Sie, wo das ist?;O(A) senhor(a) sabe onde é?;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Wissen-Sie-wo-das-ist.mp3
9 Pedir ajuda;Leider nicht.;Infelizmente não.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Leider-nicht.mp3
9 Pedir ajuda;Ich spreche kein Deutsch.;Eu não falo alemão.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-spreche-kein-Deutsch-1.mp3
9 Pedir ajuda;Ich verstehe das nicht.;Eu não entendo.;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Ich-verstehe-das-nicht.mp3
9 Pedir ajuda;Was bedeutet das?;O que significa isso?;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Was-bedeutet-das.mp3
9 Pedir ajuda;Wie bitte?;Como?;https://radiodownloaddw-a.akamaihd.net/Events/dwelle/deutschkurse/deutschtrainer/wortschatz/Deutschtrainer-Wie-bitte.mp3
